business_status,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,scope,types,user_ratings_total,vicinity,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,opening_hours.open_now,plus_code.compound_code,plus_code.global_code,price_level,permanently_closed,req_cat
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Jackpot Deals,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102987928929788820878"">darnell preston</a>'], 'photo_reference': 'AW30NDwNh-OvtGRcLJGXIaBIL1rN_zDMzROhr3uFRkAfYEdOpr3eenW7klHjP6eALcFhhCB3IIKcoElAMixfjcQ84XiuFMzcmTxTobgWvQozwVhMXjuDkDV_djMmHtLXIWjlt-w1WaloPaUUFALmpyjY6dNrVY3xa9t2X4txe3UCvVLPCg92', 'width': 3024}]",ChIJRXH5xZVbwokRFF7DvPi8yjM,3.0,ChIJRXH5xZVbwokRFF7DvPi8yjM,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",4.0,"81 Willoughby Street, Brooklyn",40.6923503,-73.9860672,40.69361723029149,-73.9846365197085,40.69091926970849,-73.98733448029151,,"M2R7+WH New York, NY, USA",87G8M2R7+WH,,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Dumbo Market,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101217640086810716166"">Zachary Zawila</a>'], 'photo_reference': 'AW30NDwf2yTanSBrJ9aLA9jRjX1E2dDC_x942uS-6X4GLWATBbmRkSnkOA-YYXPfnVHPjqgbm-Erzz-yBr1Uw_V1ZF4ffyOgCnkjL8E4O-vpoevpRUboi0-FYyQHRfbE9EKekJ4MjeSaz0XgUM2WaQU6aJazRUtNpc3dUL7y4kSwgGIB0GuM', 'width': 4032}]",ChIJY74BA8lbwokR4BrWjkFJf0w,4.5,ChIJY74BA8lbwokR4BrWjkFJf0w,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",303.0,"66 Front Street, Brooklyn",40.7024337,-73.9903113,40.7038456802915,-73.98891711970849,40.7011477197085,-73.9916150802915,True,"P225+XV Brooklyn, NY, USA",87G8P225+XV,,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,NYC Fresh Market,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108084493199249265314"">Massimo Deriu</a>'], 'photo_reference': 'AW30NDyHgZNCpFrY-9cq7677pLYA-fDzdmxxYYgRzPUyJT4I5XwJmhkYsky4o9If49Ze-E5uZbKz7tdJrZG1Vd1U3G81UfQVMMsaSAsIO1y8bg2DnNp3CUsy69wsZis7v03p84muMruAtyfx2yXM5xmqIRWajKun1GMonaZpcSYVRkMlFNXh', 'width': 4032}]",ChIJD5XsK7VbwokR9-HPSNMNrYo,3.7,ChIJD5XsK7VbwokR9-HPSNMNrYo,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",614.0,"150 Myrtle Avenue, Brooklyn",40.6934435,-73.98295949999999,40.69483143029151,-73.98153781970849,40.69213346970851,-73.9842357802915,True,"M2V8+9R Brooklyn, NY, USA",87G8M2V8+9R,,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Trader Joe's,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102300202548163591595"">Marco De Nichilo</a>'], 'photo_reference': 'AW30NDyXbeavixs0LPWltwBFRKlP3MdiSg9TTvulkCjFVyYCRC3dTDrASHwXmy6c4wsze6K5pwdsLYKnmuPRnD_sPJCo6l28qnN0ZbdOD9rLTj31xZ4Ll0T3AjM9z53FsHD5wXnAVHzqXFCiEUxvjjzvVAbS3uFWzy4s-fouCgNDDLzLfOc', 'width': 3072}]",ChIJhS5Yr09awokR44Umk8YfdIY,4.5,ChIJhS5Yr09awokR44Umk8YfdIY,GOOGLE,"['grocery_or_supermarket', 'supermarket', 'food', 'health', 'store', 'point_of_interest', 'establishment']",5207.0,"130 Court Street, Brooklyn",40.6895837,-73.9928699,40.6908862802915,-73.9913127697085,40.6881883197085,-73.9940107302915,True,"M2Q4+RV New York, NY, USA",87G8M2Q4+RV,2.0,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Perelandra Natural Food Center,"[{'height': 2374, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111719219215411994893"">Hecatonic</a>'], 'photo_reference': 'AW30NDy4NeBcPXaLMg1w1IfeP-04LIcRXfSum79K5lcvtj3ys7-smtPA5cl_UOByfkk_9gOnY3DmtNq1bm8lUdpuUsfzXrNIhJl5lC_YXL1Rk674Q62kmICyv9Y4j-cMzXpajb5BEz6CteV3Yb4M0ZdryZeiyJ1VJRgtH78r7tpwwfmLAF1P', 'width': 4088}]",ChIJSewXH0lawokRd-0KiJE8dEI,4.6,ChIJSewXH0lawokRd-0KiJE8dEI,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",662.0,"175 Remsen Street, Brooklyn",40.6933861,-73.9914028,40.6946880802915,-73.99013786970849,40.6919901197085,-73.9928358302915,True,"M2V5+9C Brooklyn, NY, USA",87G8M2V5+9C,2.0,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Met Food,,ChIJw6MylVtawokRXcXCcDUjbPk,3.8,ChIJw6MylVtawokRXcXCcDUjbPk,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",5.0,"486 Henry Street, Brooklyn",40.6846729,-73.99941079999999,40.68596583029149,-73.99794586970849,40.6832678697085,-74.0006438302915,True,"M2M2+V6 Brooklyn, NY, USA",87G8M2M2+V6,,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Key Food Supermarkets,"[{'height': 1702, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113010045024234011167"">Key Food Supermarkets</a>'], 'photo_reference': 'AW30NDwGf_se6uqBHOHKIBLXlkpyUKVn-Rzezu-iH2YoJS6Vj-adLiwnxkP6enYV9smUDWo0ziXaMEdNzc-w66JgLywPgtMqMlsb4y62S_UU0UGu1W5UQRqJDe_8HuKbpUJcFtcfNMXt4QRBvoWiTWvGOESzf3tAQK28EEgnCaGbDWDTpkDM', 'width': 3024}]",ChIJDQ3ALEZawokRdV83gbc-REo,3.8,ChIJDQ3ALEZawokRdV83gbc-REo,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",257.0,"102 Montague Street, Brooklyn",40.6949016,-73.9954578,40.6963431302915,-73.9940643697085,40.6936451697085,-73.9967623302915,True,"M2V3+XR Brooklyn, NY, USA",87G8M2V3+XR,,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Union Market,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109968714222653962765"">Anthony Giudice</a>'], 'photo_reference': 'AW30NDz7JbEqOMDJo1L0gUMQLLevZIO-tih1FFeFLE5GUTmG-7iN3uCXr3JrPSZg9DR3wGtmyErhZO6vYA3cVgkt0LH9ldlu9T3XZkbAiLx5-QyF9_RpoxU39ODrQdx2oCnQzUK4bUfAEe5ylckt4edeDs96WF3YAnIZYbWFbLXakAe8-qtO', 'width': 4032}]",ChIJmcJlCKpbwokRmD5_nKDTUBY,4.2,ChIJmcJlCKpbwokRmD5_nKDTUBY,GOOGLE,"['grocery_or_supermarket', 'supermarket', 'food', 'store', 'point_of_interest', 'establishment']",411.0,"288 Court Street, Brooklyn",40.6843524,-73.9951452,40.6856640802915,-73.9937106697085,40.68296611970851,-73.99640863029151,True,"M2M3+PW New York, NY, USA",87G8M2M3+PW,3.0,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Key Food Marketplace,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109968714222653962765"">Anthony Giudice</a>'], 'photo_reference': 'AW30NDz8_PkXfJu2t050qiyxrBPuuJ2p0OToeuixCBs_pg8mIqACO6Qm9dZYnQdl3ImwgiG8HTVmX8j6FM3GpgI7PDSMi8sRqcvw53F32Dns7t5PMM6i2Lvd1h1AhK3Cb6jsI5gq0jW-82dYIiYMAdUxAfC4Wi3APApeK3t_rRm7MnBeuInh', 'width': 4032}]",ChIJiSqkRFn6ZUARaMOXUoskcNM,3.9,ChIJiSqkRFn6ZUARaMOXUoskcNM,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",210.0,"486 Henry Street, Brooklyn",40.6846073,-73.99943689999999,40.68591843029149,-73.99797746970849,40.6832204697085,-74.0006754302915,True,"M2M2+R6 Brooklyn, NY, USA",87G8M2M2+R6,,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Met Food,,ChIJw6MylVtawokRXcXCcDUjbPk,3.8,ChIJw6MylVtawokRXcXCcDUjbPk,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']",5.0,"486 Henry Street, Brooklyn",40.6846729,-73.99941079999999,40.68596583029149,-73.99794586970849,40.6832678697085,-74.0006438302915,True,"M2M2+V6 Brooklyn, NY, USA",87G8M2M2+V6,,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Whole Foods Market,"[{'height': 2996, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104209698220750109054"">Troy Benson</a>'], 'photo_reference': 'AW30NDzjDKgQ4MZIMTkQRoB1sgKFqf-6ou6tQhATiTgSQt2RXmnO1h4bd2kzqfLOSDlTI8uQY6ZT3CRlvXKuFlUh9fPJqkObFcTPXIPgME2_y3ly-itVlQDMw7HsBpDsDx8zsZSGfz6ZFKYuvBBAQuZNAjw7aeX2enhgSi_WBXP9_sI1ha0', 'width': 2982}]",ChIJCyuFM_9awokR-UCjM7JdJe0,4.4,ChIJCyuFM_9awokR-UCjM7JdJe0,GOOGLE,"['grocery_or_supermarket', 'liquor_store', 'supermarket', 'health', 'store', 'point_of_interest', 'food', 'establishment']",3446.0,"214 3rd Street, Brooklyn",40.67489279999999,-73.98878789999999,40.67644603029149,-73.9876722197085,40.67374806970849,-73.9903701802915,True,"M2F6+XF New York, NY, USA",87G8M2F6+XF,3.0,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Union Market,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109968714222653962765"">Anthony Giudice</a>'], 'photo_reference': 'AW30NDzUz7NBTREEfE_8jVEtkV4zCXLiKNCRo1fnxo274KWxyZdvsDPQQnSs92j11PholUhFKanCDNkA9ilotHAKwrYqhXzELOojO0Y4MUP55BUSIsO-42zQsvYt8p6wBHsJlocokDaEwlZurrX8wt9TNT_KhEB_7X7O_IfS16iFLXGhkxKz', 'width': 4032}]",ChIJmcJlCKpbwokRmD5_nKDTUBY,4.2,ChIJmcJlCKpbwokRmD5_nKDTUBY,GOOGLE,"['grocery_or_supermarket', 'supermarket', 'store', 'point_of_interest', 'food', 'establishment']",411.0,"288 Court Street, Brooklyn",40.6843524,-73.9951452,40.6856640802915,-73.9937106697085,40.68296611970851,-73.99640863029151,True,"M2M3+PW New York, NY, USA",87G8M2M3+PW,3.0,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,CTown Supermarkets,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100116911903164285649"">Ves Cenov</a>'], 'photo_reference': 'AW30NDwz1xhMWvh5pGWUVJw3BsvK3wl2wYrLv3Vf_SJ01XyyTaORt-InNL5ztpe4cEHEennTxiB5zngwSW4uOyRY4xllqYCll6PNR65BFWp4BbZRxPL6CEuLf3rgfCYYGsd5X4Sny3zPUWz7EswBuzdJ62DJSg6XA1qQrxJ9zxPfdl1sbtET', 'width': 4608}]",ChIJwzdy7_RawokRxL22gU28aMA,3.7,ChIJwzdy7_RawokRxL22gU28aMA,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']",229.0,"57 Mill Street, Brooklyn",40.6759883,-74.0044296,40.6773056302915,-74.0031309697085,40.6746076697085,-74.0058289302915,True,"MXGW+96 New York, NY, USA",87G7MXGW+96,2.0,,supermarket
CLOSED_TEMPORARILY,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,La Venezolana Corporation,,ChIJLd-eK1VawokRmcKwNudJ1Mw,1.8,ChIJLd-eK1VawokRmcKwNudJ1Mw,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']",5.0,"654 Sackett Street, Brooklyn",40.678054,-73.98330399999999,40.6795099302915,-73.9818836197085,40.6768119697085,-73.9845815802915,,"M2H8+6M New York, NY, USA",87G8M2H8+6M,,True,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,CTown Supermarkets,"[{'height': 453, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117976724443892911544"">CTown Supermarkets</a>'], 'photo_reference': 'AW30NDxMAZ4jatpA21ldkooIgriZ6RDS3mIq6xcbO48X83x5j1QTQE0Jjy8Gp0KS3TCC3pncsjr66k4HV7CBjFm5Dk_c5b1b0vg5NWQAAlmUNQ0ujL7Fwywk7IwvsWs993lXw3u63DuLqkpPXjNsr17ig15eRvkADUNVJwN44jozOgr2vqlo', 'width': 806}]",ChIJ_UT08FNawokROFxiomh_gsg,3.7,ChIJ_UT08FNawokROFxiomh_gsg,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']",279.0,"239 Bond Street, Brooklyn",40.682061,-73.9879764,40.6834337302915,-73.9866942697085,40.6807357697085,-73.9893922302915,True,"M2J6+RR New York, NY, USA",87G8M2J6+RR,2.0,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Key Food Marketplace,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109968714222653962765"">Anthony Giudice</a>'], 'photo_reference': 'AW30NDzN0AbAdKrW46eiTmYEWVf3XMHcDWaH5N5077WsWmOln63Nbs9EVp0qVAHIkA-zP-tF7yBJzfpA1tL10pJIgDwv-STcYPFhh2SwAADI3709E4n0deL9aR1HQjUjjJF62Gl_u4omlPTvfRi7TSshcREn3SsLYQqB2bY2dKAXX3XoEbhk', 'width': 4032}]",ChIJiSqkRFn6ZUARaMOXUoskcNM,3.9,ChIJiSqkRFn6ZUARaMOXUoskcNM,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']",210.0,"486 Henry Street, Brooklyn",40.6846073,-73.99943689999999,40.68591843029149,-73.99797746970849,40.6832204697085,-74.0006754302915,True,"M2M2+R6 Brooklyn, NY, USA",87G8M2M2+R6,,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Associated Supermarkets of Red Hook,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106697966091947543669"">Associated Supermarkets of Red Hook</a>'], 'photo_reference': 'AW30NDyPuBOiRZhRKWgBQGzR9xw_nZlgg5Ms0w7iJT_JuY_5_khXZBCDHPa8XUQIlch4TaGFEU-lZZGbJOeUKDcDnW7R5IpkOZBVcXYgBQIgRD7o-HBzMsdrG-s28oDtXOTKyEBPd8eYBkCXBaDcfYTxfLNzJwztnPQ1kNRt0EnTOjf8Dsl1', 'width': 1600}]",ChIJ0_-PpoxawokRuxEliQTQi7U,3.9,ChIJ0_-PpoxawokRuxEliQTQi7U,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",154.0,"58 Lorraine Street, Brooklyn",40.6742565,-74.0074731,40.6757400802915,-74.00605296970849,40.6730421197085,-74.0087509302915,True,"MXFV+P2 New York, NY, USA",87G7MXFV+P2,,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,CTown Supermarkets,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100116911903164285649"">Ves Cenov</a>'], 'photo_reference': 'AW30NDxO5A15C4TMCj0Yr1ugOR3MyBnY3EUMAfvIK59ZcYO67po3yAkJu6D49NdTQPeoqiXaVUJXWyfdxn9FkWM5-ayyvR_DP2kzgEBdV4isFI6d6xLImDzjF7YXDD4qeOFB6Gumgw4THLQWmOB5Mf1S78NljjxJEq6iDxm4yJ1K9Xomhw9r', 'width': 4608}]",ChIJwzdy7_RawokRxL22gU28aMA,3.7,ChIJwzdy7_RawokRxL22gU28aMA,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",229.0,"57 Mill Street, Brooklyn",40.6759883,-74.0044296,40.6773056302915,-74.0031309697085,40.6746076697085,-74.0058289302915,True,"MXGW+96 New York, NY, USA",87G7MXGW+96,2.0,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Pioneer Street Supermarket,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113768010864368029652"">Alexander Landfair</a>'], 'photo_reference': 'AW30NDxRiXAwYgAxG8zcOvlTDU4DsnGpkuNgD_OL7rv9A3GdF_kTDWsxEJ50_83gqdytZA0lR9yMUoleoonKXXKCzmKpZ-fGaApWKD2KZu3IvNVacf-JW0ZaZBpzxcWeTVtyb7bElZfS2B5xjfs4iZI_rft7j--L4NKT_JMXTyWqouYgUdxp', 'width': 2448}]",ChIJTUqyFYpawokRZhX8ME3S36Q,3.3,ChIJTUqyFYpawokRZhX8ME3S36Q,GOOGLE,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",28.0,"322 Van Brunt Street, Brooklyn",40.67892029999999,-74.0112443,40.68030433029149,-74.00984556970852,40.67760636970849,-74.01254353029152,True,"MXHQ+HG New York, NY, USA",87G7MXHQ+HG,,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Juice Mart,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113791940107598633314"">Justina Perez</a>'], 'photo_reference': 'AW30NDyHvoVKtO-MmcjDB8iy2FIG5Ni2yGZ7ChQpmai8dez0-DbIarr0d2h5KFzqjIgx7WMEKKprSvLALeizMP8zrtRs7P9LJzv9Y-iGd-fwdT_nGaYURAzXc8PMwD1UUdobM0csCtnhosj_3Nuo8v7yNFl_tn5jqgjq6fRGey3IF3xU9Cck', 'width': 3024}]",ChIJo1lQyrxbwokRXX3TtNdruXg,4.9,ChIJo1lQyrxbwokRXX3TtNdruXg,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",27.0,"395 Van Brunt Street, Brooklyn",40.6758728,-74.014382,40.6772679802915,-74.0130998697085,40.6745700197085,-74.0157978302915,True,"MXGP+86 New York, NY, USA",87G7MXGP+86,,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Stop 1 Supermarket,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104842433142609722240"">Rob Cooke</a>'], 'photo_reference': 'AW30NDwBxYGmLTsCTBQ4LDanczzSX3VQywd16YgLThdl9Z59B7syssVpUN_hPkYwxZUgeC_UMZhYq3W3ub2ayfrfNO82kN-nTpbTUaaVy5EVgDRS8wr-66BMi7uorCjunpYrTSfBww2663xVF1xMClNSiyDVETGVomSXznA3UlSDxV6rBJVW', 'width': 4032}]",ChIJpcTqeYlawokRe_CIJUBSvis,4.1,ChIJpcTqeYlawokRe_CIJUBSvis,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",41.0,"368 Van Brunt Street, Brooklyn",40.677549,-74.013032,40.6788299302915,-74.0115863697085,40.6761319697085,-74.0142843302915,True,"MXHP+2Q New York, NY, USA",87G7MXHP+2Q,,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Whole Foods Market,"[{'height': 2996, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104209698220750109054"">Troy Benson</a>'], 'photo_reference': 'AW30NDxw9tUdGinK4ikBFEl5nSivDv7M2I69OjNKj266cvqazBow_quOMb6-5B63YFwy5IOvbGT23h-OD2bLwH_6vrW3iEx-euMHxn3T4-SiVCruhZnNgajsUgOOMpKkCrIIYjhbM-L7Ujis9Txj4cd21UqjbwHDXpCwYkaMfQRs9p3GzV0', 'width': 2982}]",ChIJCyuFM_9awokR-UCjM7JdJe0,4.4,ChIJCyuFM_9awokR-UCjM7JdJe0,GOOGLE,"['grocery_or_supermarket', 'liquor_store', 'supermarket', 'health', 'store', 'food', 'point_of_interest', 'establishment']",3446.0,"214 3rd Street, Brooklyn",40.67489279999999,-73.98878789999999,40.67644603029149,-73.9876722197085,40.67374806970849,-73.9903701802915,True,"M2F6+XF New York, NY, USA",87G8M2F6+XF,3.0,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,CTown Supermarkets,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100116911903164285649"">Ves Cenov</a>'], 'photo_reference': 'AW30NDzXwEVGS-XoQsLv_Xqlsl-IKccM6A62Nff11YhlVWyrU9lbBrh10LSRHwRkx7smUf_Y7CmM-GbYn2m0o5UpBo94NlV3ZkhVTHxUl6SggDjdn5gp2Kyw-HELM6py_wcfXuyIV46j0AGsgYMN_58xxTzEETiJekLhs3a7djri1UahSUIT', 'width': 4608}]",ChIJwzdy7_RawokRxL22gU28aMA,3.7,ChIJwzdy7_RawokRxL22gU28aMA,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",229.0,"57 Mill Street, Brooklyn",40.6759883,-74.0044296,40.6773056302915,-74.0031309697085,40.6746076697085,-74.0058289302915,True,"MXGW+96 New York, NY, USA",87G7MXGW+96,2.0,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,CTown Supermarkets,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105477024185229932269"">Nash Williams</a>'], 'photo_reference': 'AW30NDy2Zzs_CW-ts-Hq6aJoXNCL_opljWia6eWdCHmrXiCjGHMWZUI3T84rwQ72z7t0LXRIdPWTi5SWJjHvPvfcSPM18x69qxspEYHskdGACaP3T0EMaCpYA9BaSeFvv4ZnDkg2kePjWnQhtnmCQjQjKyexx596BH9CwcXjWTbHfwVdOj7-', 'width': 4032}]",ChIJmfW_AP1awokRYoqiH1mySHk,4.0,ChIJmfW_AP1awokRYoqiH1mySHk,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",663.0,"329 9th Street, Brooklyn",40.6690087,-73.9853759,40.67028218029149,-73.9841107697085,40.66758421970849,-73.9868087302915,True,"M297+JR New York, NY, USA",87G8M297+JR,2.0,,supermarket
CLOSED_TEMPORARILY,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Bjg Food Corporation,,ChIJ__G_9_xawokRQp1VPlscIKY,4.0,ChIJ__G_9_xawokRQp1VPlscIKY,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",1.0,"452 5th Avenue, Brooklyn",40.66904209999999,-73.9867861,40.67032633029149,-73.98530486970849,40.6676283697085,-73.9880028302915,,"M297+J7 New York, NY, USA",87G8M297+J7,,True,supermarket
