Name,Price,Rating,Reviews,Borough,Neighborhood,Address,Zipcode,Latitude,Longitude,Category
Izzy's Brooklyn Smokehouse,2.0,4.5,1770.0,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),"397 Troy Avenue, Brooklyn",11213.0,40.664888,-73.9368432,restaurant
Sushi Bleu,,3.4,8.0,Brooklyn,Flatbush,"589 East New York Avenue, Brooklyn",11225.0,40.662271,-73.943192,restaurant
Subway,1.0,3.8,94.0,Brooklyn,Flatbush,"528A Clarkson Avenue, Brooklyn",11203.0,40.65571509999999,-73.9420694,restaurant
Burger UrWay la bella pizzeria,1.0,3.5,191.0,Brooklyn,Flatbush,"528 Clarkson Avenue, Brooklyn",11203.0,40.6557105,-73.94214869999999,restaurant
Popeyes Louisiana Kitchen,1.0,3.9,381.0,Brooklyn,Flatbush,"520 Clarkson Avenue, Brooklyn",11203.0,40.6556947,-73.9422167,restaurant
Katie O's,2.0,4.2,245.0,Brooklyn,Flatbush,"452 East New York Avenue, Brooklyn",11225.0,40.6615863,-73.9476482,restaurant
Noribar,2.0,4.3,540.0,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),"326 Kingston Avenue, Brooklyn",11213.0,40.667952,-73.94250339999999,restaurant
Mermelstein Takeout,2.0,4.3,157.0,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),"351 Kingston Avenue, Brooklyn",11213.0,40.6670567,-73.9422723,restaurant
Kingston Pizza Kosher,1.0,4.2,1493.0,Brooklyn,Flatbush,"395 Kingston Avenue, Brooklyn",11225.0,40.6654403,-73.9424145,restaurant
Sweet Expressions,2.0,4.5,717.0,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),"310 Kingston Avenue, Brooklyn",11213.0,40.6683324,-73.94254269999999,restaurant
Bunch-O-Bagels,1.0,4.5,568.0,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),"361 Troy Avenue, Brooklyn",11213.0,40.66600299999999,-73.93670399999999,restaurant
Ess&Bentch,1.0,4.3,784.0,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),"313 Kingston Avenue, Brooklyn",11213.0,40.6685938,-73.9420567,restaurant
Subway,1.0,3.7,121.0,Brooklyn,Flatbush,"5107 Church Avenue, Brooklyn",11203.0,40.6522328,-73.92905929999999,restaurant
Subway,1.0,3.7,136.0,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),"241 B, 1 Rockaway Parkway, Brooklyn",11212.0,40.6614502,-73.92008899999999,restaurant
Wendy's,1.0,3.4,2272.0,Brooklyn,Flatbush,"505 Utica Avenue, Brooklyn",11203.0,40.661171,-73.9310654,restaurant
West Cuisine,1.0,4.6,81.0,Brooklyn,Flatbush,"916 Clarkson Avenue, Brooklyn",11203.0,40.6566727,-73.9275347,restaurant
Simone's,,4.4,182.0,Brooklyn,Flatbush,"846 Clarkson Avenue, Brooklyn",11203.0,40.6565045,-73.93018649999999,restaurant
McDonald's,1.0,3.8,1687.0,Brooklyn,Flatbush,"701 Utica Avenue, Brooklyn",11203.0,40.6561686,-73.9306141,restaurant
Tasty Caribbean NY,,3.5,142.0,Brooklyn,Flatbush,"856 Utica Avenue, Brooklyn",11203.0,40.6521397,-73.93075970000001,restaurant
Fisherman's Cove,1.0,3.8,98.0,Brooklyn,Flatbush,"4917 Church Avenue, Brooklyn",11203.0,40.65185719999999,-73.9308034,restaurant
The Hills Restaurant,,4.2,244.0,Brooklyn,Flatbush,"4706 Church Avenue, Brooklyn",11203.0,40.65142199999999,-73.9329533,restaurant
Three Star Juice Lounge,,4.4,155.0,Brooklyn,Flatbush,"482 Utica Avenue, Brooklyn",11203.0,40.66170930000001,-73.93178,restaurant
Fix-U-Plate,2.0,4.1,437.0,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),"1139 Clarkson Avenue, Brooklyn",11212.0,40.6608782,-73.9207371,restaurant
Topaze,,4.2,60.0,Brooklyn,Flatbush,"428 East 48th Street, Brooklyn",11203.0,40.6513334,-73.9324515,restaurant
Island Burger,1.0,3.9,1115.0,Brooklyn,Flatbush,"504 Utica Avenue, Brooklyn",11203.0,40.66170930000001,-73.93178,restaurant
Richness,,4.0,100.0,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),"1063 Rutland Road, Brooklyn",11212.0,40.66393600000001,-73.9248989,restaurant
China Restaurant,1.0,4.2,563.0,Brooklyn,Flatbush,"937 Utica Avenue, Brooklyn",11203.0,40.6502778,-73.92999999999999,restaurant
Jimmy Max,2.0,4.5,747.0,Staten Island,Mid-Island (Willowbrook),"280 Watchogue Road, Staten Island",10314.0,40.615977,-74.1386825,restaurant
G-Knows Cheesesteaks,1.0,4.3,316.0,Staten Island,Port Richmond,"1310 Forest Avenue, Staten Island",10302.0,40.6261778,-74.1336333,restaurant
Metro Pizza,2.0,4.0,156.0,Staten Island,Port Richmond,"1218 Forest Avenue, Staten Island",10310.0,40.62622080000001,-74.13039599999999,restaurant
Call It A Wrap,2.0,4.4,207.0,Staten Island,Port Richmond,"1198 Forest Avenue, Staten Island",10310.0,40.6260389,-74.1298728,restaurant
The LocaL,2.0,4.3,411.0,Staten Island,Mid-Island (Willowbrook),"316 Manor Road, Staten Island",10314.0,40.6203847,-74.1238247,restaurant
KFC,1.0,2.9,673.0,Staten Island,Port Richmond,"1453 Forest Avenue, Staten Island",10302.0,40.6246133,-74.1370797,restaurant
Sumac,,3.8,126.0,Staten Island,Port Richmond,"1198 Forest Avenue B, Staten Island",10310.0,40.626026,-74.129797,restaurant
Burger King,1.0,3.8,480.0,Staten Island,Mid-Island (Willowbrook),"950 Jewett Avenue, Staten Island",10314.0,40.6130769,-74.13104299999999,restaurant
Osteria Santina,,4.6,194.0,Staten Island,Port Richmond,"502 Jewett Avenue, Staten Island",10302.0,40.62460309999999,-74.1320111,restaurant
Cheng's Restaurant,,3.6,99.0,Staten Island,Port Richmond,"2040 Forest Avenue, Staten Island",10303.0,40.6256389,-74.1558974,restaurant
Real Madrid,2.0,4.4,753.0,Staten Island,Port Richmond,"2075 Forest Avenue, Staten Island",10303.0,40.626607,-74.158427,restaurant
Pollo Tropical,1.0,,,Staten Island,Port Richmond,"2005 Forest Avenue, Staten Island",10303.0,40.6262438,-74.1560404,restaurant
Dairy Queen Grill & Chill,1.0,4.2,669.0,Staten Island,Port Richmond,"2005 Forest Avenue, Staten Island",10303.0,40.6262514,-74.15604379999999,restaurant
McDonald's,1.0,3.5,1783.0,Staten Island,Port Richmond,"1815 Forest Avenue, Staten Island",10303.0,40.6255399,-74.1493692,restaurant
Yum Yum,1.0,3.6,137.0,Staten Island,Port Richmond,"1778 Forest Avenue, Staten Island",10303.0,40.6249236,-74.1484342,restaurant
Rinconcito Paisa,2.0,4.1,898.0,Staten Island,Port Richmond,"1976 Forest Avenue #2131, Staten Island",10303.0,40.62558680000001,-74.15516939999999,restaurant
Wendy's,1.0,4.0,1591.0,Staten Island,Port Richmond,"1761 Forest Avenue, Staten Island",10303.0,40.6252803,-74.1474393,restaurant
Brothers Halal,,4.1,190.0,Staten Island,Mid-Island (Willowbrook),"1045 Richmond Avenue #1031, Staten Island",10314.0,40.62332499999999,-74.14904589999999,restaurant
Sakai Ramen and Izakaya,,4.5,152.0,Staten Island,Mid-Island (Willowbrook),"965 Richmond Avenue ste f, Staten Island",10314.0,40.6233051,-74.1477055,restaurant
Core Nutrition Club,,5.0,1.0,Staten Island,Port Richmond,"1855 Forest Avenue, Staten Island",10303.0,40.62555220000001,-74.1507573,restaurant
Planet Wings,1.0,3.6,120.0,Staten Island,Port Richmond,"2220 Forest Avenue # 3 # 3, Staten Island",10303.0,40.6266542,-74.1630922,restaurant
"L&B Homemade Food, Inc",,4.8,85.0,Staten Island,Port Richmond,"2960 Richmond Terrace, Staten Island",10303.0,40.6367477,-74.15881879999999,restaurant
Checkers,1.0,3.8,591.0,Staten Island,Port Richmond,"2270 Forest Avenue, Staten Island",10303.0,40.6268971,-74.16566089999999,restaurant
Archie’s Famous Pizza,1.0,4.0,27.0,Staten Island,Port Richmond,"2236 Forest Avenue, Staten Island",10303.0,40.6263475,-74.16422229999999,restaurant
White Castle,1.0,3.9,1052.0,Staten Island,Port Richmond,"2238 Forest Avenue, Staten Island",10303.0,40.62676500000001,-74.164321,restaurant
Big Al's Soul Food Kitchen,1.0,4.3,116.0,Staten Island,Port Richmond,"170 South Avenue, Staten Island",10303.0,40.6357664,-74.1663852,restaurant
Tu Tipico Domincano,,4.3,6.0,Staten Island,Port Richmond,"174 South Avenue, Staten Island",10303.0,40.6357078,-74.16642929999999,restaurant
Value Halal Deli & Grill,,4.3,96.0,Staten Island,Port Richmond,"281 South Avenue, Staten Island",10303.0,40.6325397,-74.1661197,restaurant
Dunkin',1.0,3.5,418.0,Staten Island,Port Richmond,"2222 Forest Avenue, Staten Island",10303.0,40.6264841,-74.1637609,restaurant
OK BBQ,,3.6,16.0,Staten Island,Port Richmond,"451 Northfield Avenue, Staten Island",10303.0,40.6283848,-74.1683752,restaurant
Taco Bell,1.0,4.2,6.0,Staten Island,Port Richmond,"451 Northfield Avenue, Staten Island",10303.0,40.62817889999999,-74.1684717,restaurant
Burger King,,4.1,23.0,Staten Island,Port Richmond,"2363 Forest Avenue, Staten Island",10303.0,40.6280093,-74.1685163,restaurant
Popeyes Louisiana Kitchen,1.0,3.1,44.0,Staten Island,Port Richmond,"2323 Forest Avenue, Staten Island",10303.0,40.6277123,-74.16733789999999,restaurant
Romance,2.0,4.2,77.0,Staten Island,Port Richmond,"163 Van Pelt Avenue, Staten Island",10303.0,40.6322661,-74.1549474,restaurant
South Fin Grill,3.0,3.8,445.0,Staten Island,Stapleton and St. George,"300 Father Capodanno Boulevard, Staten Island",10305.0,40.5893126,-74.0663646,restaurant
Subway,1.0,3.8,50.0,Staten Island,Stapleton and St. George,"329 Sand Lane, Staten Island",10305.0,40.59192710000001,-74.0676129,restaurant
Terminal 1,1.0,4.2,126.0,Staten Island,Stapleton and St. George,"321 Sand Lane, Staten Island",10305.0,40.5921151,-74.06780979999999,restaurant
Turkish Grill,2.0,3.8,347.0,Staten Island,Stapleton and St. George,"124 Ocean Avenue, Staten Island",10305.0,40.5952778,-74.0630556,restaurant
Basilio Inn,2.0,4.6,388.0,Staten Island,Stapleton and St. George,"6 Galesville Court, Staten Island",10305.0,40.59740499999999,-74.063757,restaurant
Dragon House,1.0,4.0,106.0,Staten Island,Stapleton and St. George,"280 Sand Lane, Staten Island",10305.0,40.59245299999999,-74.0684053,restaurant
la gaviota restaurante,,,,Staten Island,Stapleton and St. George,"272 Sand Lane, Staten Island",10305.0,40.5927047,-74.06854299999999,restaurant
"La Michoacana Dell, Inc. Comida Mexicana",,4.6,45.0,Staten Island,Stapleton and St. George,Staten Island,10305.0,40.5926552,-74.06843649999999,restaurant
Si Steak House,,5.0,5.0,Staten Island,Stapleton and St. George,"315 Sand Lane, Staten Island",10305.0,40.59227370000001,-74.0677513,restaurant
Boardwalk Grill,,2.4,8.0,Staten Island,Stapleton and St. George,"Franklin D Roosevelt Boardwalk, Staten Island",10305.0,40.5902948,-74.0651534,restaurant
Italianissimo Ristorante Cafe Bar,2.0,4.5,263.0,Staten Island,Stapleton and St. George,"107 McClean Avenue, Staten Island",10305.0,40.5986314,-74.0656973,restaurant
Chinar On The Island,2.0,4.3,341.0,Staten Island,Stapleton and St. George,"283 Sand Lane, Staten Island",10305.0,40.5927938,-74.0680075,restaurant
L & R Pizza,1.0,4.3,161.0,Staten Island,Stapleton and St. George,"133 McClean Avenue, Staten Island",10305.0,40.5981761,-74.0664425,restaurant
Naija Bar & Grill,,4.5,4.0,Staten Island,Stapleton and St. George,"1144 Hylan Boulevard, Staten Island",10305.0,40.59840200000001,-74.0808854,restaurant
Nori Yakitori and Ramen,,4.4,32.0,Staten Island,Stapleton and St. George,"900 Hylan Boulevard, Staten Island",10305.0,40.59812590000001,-74.07242339999999,restaurant
Bagel & Panini Co. LLC,,5.0,39.0,Staten Island,Stapleton and St. George,"900 Hylan Boulevard, Staten Island",10305.0,40.59812590000001,-74.07242339999999,restaurant
Via Ponte Pizzeria,2.0,4.3,204.0,Staten Island,Stapleton and St. George,"147 McClean Avenue, Staten Island",10305.0,40.597973,-74.06705629999999,restaurant
Perkins Restaurant & Bakery,2.0,4.1,953.0,Staten Island,Stapleton and St. George,"1409 Hylan Boulevard, Staten Island",10305.0,40.5944214,-74.08699969999999,restaurant
Primo Pizzeria,2.0,4.2,222.0,Staten Island,Stapleton and St. George,"1282 Richmond Road, Staten Island",10304.0,40.596155,-74.0948638,restaurant
Burger King,1.0,3.6,589.0,Staten Island,Stapleton and St. George,"1565 Hylan Boulevard, Staten Island",10305.0,40.59053110000001,-74.0890734,restaurant
Pho Plus Vietnamese noodle,,4.5,26.0,Staten Island,Stapleton and St. George,"1300 Hylan Boulevard, Staten Island",10305.0,40.59690299999999,-74.08510009999999,restaurant
Popeye's Louisiana Kitchen,,,,Staten Island,Stapleton and St. George,"1388 Hylan Boulevard, Staten Island",10305.0,40.59467250000001,-74.0860731,restaurant
San Marino Oriental Restaurant,2.0,4.4,51.0,Staten Island,Stapleton and St. George,"1465 Hylan Boulevard, Staten Island",10305.0,40.5926275,-74.08749569999999,restaurant
Cafe Bella Vita Italian Restaurant,2.0,4.5,406.0,Staten Island,Stapleton and St. George,"1919 Hylan Boulevard, Staten Island",10305.0,40.5829796,-74.0967304,restaurant
Lee's Tavern,1.0,4.6,1122.0,Staten Island,Stapleton and St. George,"60 Hancock Street, Staten Island",10305.0,40.5887494,-74.0951856,restaurant
Max's Es-ca,2.0,4.6,634.0,Staten Island,Stapleton and St. George,"1559 Richmond Road, Staten Island",10304.0,40.591521,-74.101209,restaurant
Tastebud's Natural Foods,,3.8,53.0,Staten Island,Stapleton and St. George,"1807 Hylan Boulevard, Staten Island",10305.0,40.58519200000001,-74.0939428,restaurant
Alba,1.0,4.5,231.0,Staten Island,Stapleton and St. George,"1880 Hylan Boulevard, Staten Island",10305.0,40.58317830000001,-74.0952882,restaurant
Lorenzo's Pizza of New York,,3.8,107.0,Staten Island,Stapleton and St. George,"1910 Hylan Boulevard Suite B, Staten Island",10305.0,40.582786,-74.09602,restaurant
Subway,1.0,3.7,63.0,Staten Island,Stapleton and St. George,"1750 Hylan Boulevard, Staten Island",10305.0,40.5860505,-74.0920414,restaurant
Dunkin',1.0,3.9,168.0,Staten Island,South Beach and Tottenville,"1781 Richmond Road, Staten Island",10306.0,40.5869872,-74.10439079999999,restaurant
Prime Pizza Kitchen,1.0,4.4,235.0,Staten Island,Stapleton and St. George,"1778 Hylan Boulevard, Staten Island",10305.0,40.58534600000001,-74.092655,restaurant
DOUGH By Licastri,2.0,4.5,275.0,Staten Island,Stapleton and St. George,"1456 Richmond Road, Staten Island",10304.0,40.59389609999999,-74.0994606,restaurant
HKS Kitchen,2.0,4.5,235.0,Staten Island,Stapleton and St. George,"1434 Richmond Road Suite D, Staten Island",10304.0,40.5942815,-74.098692,restaurant
Not Just Bagels,2.0,4.0,471.0,Staten Island,Stapleton and St. George,"1910 Hylan Boulevard, Staten Island",10305.0,40.5827658,-74.0959993,restaurant
Skippy's,,4.8,76.0,Staten Island,South Beach and Tottenville,"1952 Hylan Boulevard #1942, Staten Island",10306.0,40.582162,-74.0970952,restaurant
Kuzina,1.0,4.1,189.0,Staten Island,Stapleton and St. George,"1458 Hylan Boulevard, Staten Island",10305.0,40.5927134,-74.0867275,restaurant
G Yummy Inc,,,,Staten Island,Stapleton and St. George,"1854 Hylan Boulevard, Staten Island",10305.0,40.58380769999999,-74.0946403,restaurant
Red Apple,1.0,4.1,184.0,Staten Island,Stapleton and St. George,"1724 Hylan Boulevard, Staten Island",10305.0,40.5867462,-74.0916149,restaurant
Cielo,2.0,4.5,300.0,Staten Island,Stapleton and St. George,"1435 Hylan Boulevard, Staten Island",10305.0,40.593505,-74.087242,restaurant
Bruno's,2.0,4.3,754.0,Staten Island,Stapleton and St. George,"1650 Hylan Boulevard, Staten Island",10305.0,40.588161,-74.09020199999999,restaurant
Lobster House Joe's,2.0,4.2,638.0,Staten Island,Stapleton and St. George,"1898 Hylan Boulevard, Staten Island",10305.0,40.5829195,-74.09565359999999,restaurant
Wendy's,1.0,4.1,1574.0,Staten Island,Stapleton and St. George,"1661 Hylan Boulevard, Staten Island",10305.0,40.58828250000001,-74.0910418,restaurant
Lilya's Restaurant & Grill Cafe Gourmand,2.0,4.5,232.0,Staten Island,South Beach and Tottenville,"548 Lincoln Avenue, Staten Island",10306.0,40.5720373,-74.0951607,restaurant
McDonald's,1.0,3.7,1553.0,Staten Island,South Beach and Tottenville,"2154 Hylan Boulevard, Staten Island",10306.0,40.577487,-74.1021178,restaurant
Verrazano Grill,2.0,4.3,60.0,Staten Island,South Beach and Tottenville,"628 Midland Avenue, Staten Island",10306.0,40.5711299,-74.091494,restaurant
New Everybody's Kitchen,,4.2,76.0,Staten Island,South Beach and Tottenville,"581 Midland Avenue, Staten Island",10306.0,40.57252820000001,-74.0928067,restaurant
Amalfi Coast Pizzeria and Restaurant Inc,,5.0,13.0,Staten Island,South Beach and Tottenville,"572 Midland Avenue, Staten Island",10306.0,40.5721968,-74.0933692,restaurant
Dalia محشي,,5.0,2.0,Staten Island,South Beach and Tottenville,"88A Mapleton Avenue, Staten Island",10306.0,40.57291599999999,-74.09022499999999,restaurant
Colonnade Diner,2.0,4.1,1032.0,Staten Island,South Beach and Tottenville,"2001 Hylan Boulevard, Staten Island",10306.0,40.58113169999999,-74.0988641,restaurant
Naz's Halal Food- Staten Island,1.0,4.3,87.0,Staten Island,South Beach and Tottenville,"2224 Hylan Boulevard, Staten Island",10306.0,40.57608329999999,-74.1033722,restaurant
Pizza Kitchen,1.0,4.4,209.0,Staten Island,South Beach and Tottenville,"2220 Hylan Boulevard, Staten Island",10306.0,40.57618489999999,-74.10333779999999,restaurant
Fish Noodle House,,3.9,46.0,Staten Island,South Beach and Tottenville,"2226 Hylan Boulevard, Staten Island",10306.0,40.5760575,-74.103464,restaurant
El Dorado Restaurant Bar&Grill,,4.0,106.0,Staten Island,South Beach and Tottenville,"2026 Hylan Boulevard, Staten Island",10306.0,40.5804035,-74.09889710000002,restaurant
Crepe Stop,,4.6,52.0,Staten Island,South Beach and Tottenville,"2230 Hylan Boulevard, Staten Island",10306.0,40.5759784,-74.1035213,restaurant
Turkey food,,,,Staten Island,South Beach and Tottenville,"2018a Hylan Boulevard, Staten Island",10306.0,40.5806945,-74.0987073,restaurant
Hip Wo,,4.0,66.0,Staten Island,South Beach and Tottenville,"255 Jefferson Avenue, Staten Island",10306.0,40.58109890000001,-74.0979509,restaurant
Juicy Lucy BBQ,2.0,4.2,844.0,Staten Island,Stapleton and St. George,"809 Father Capodanno Boulevard, Staten Island",10305.0,40.5761401,-74.08280359999999,restaurant
Zara Cafe Grill,2.0,4.3,1090.0,Staten Island,South Beach and Tottenville,"1995 Hylan Boulevard, Staten Island",10306.0,40.58152159999999,-74.09847789999999,restaurant
Ronnie's Sandwich Shoppe,,4.7,129.0,Staten Island,South Beach and Tottenville,"2300 Hylan Boulevard, Staten Island",10306.0,40.57451069999999,-74.1051669,restaurant
Fushimi,3.0,4.3,507.0,Staten Island,South Beach and Tottenville,"2110 Richmond Road, Staten Island",10306.0,40.5814833,-74.11132309999999,restaurant
Pizzeria Giove,2.0,4.5,436.0,Staten Island,South Beach and Tottenville,"278 New Dorp Lane, Staten Island",10306.0,40.57212930000001,-74.113109,restaurant
La Strada,2.0,4.5,427.0,Staten Island,South Beach and Tottenville,"139 New Dorp Lane, Staten Island",10306.0,40.5738889,-74.1155556,restaurant
Better Gourmet Health Kitchen,2.0,4.1,137.0,Staten Island,South Beach and Tottenville,"2333 Hylan Boulevard, Staten Island",10306.0,40.57413649999999,-74.1065802,restaurant
Violette's Cellar,3.0,4.1,712.0,Staten Island,South Beach and Tottenville,"2271 Hylan Boulevard, Staten Island",10306.0,40.5753962,-74.10512039999999,restaurant
Simple Asia,2.0,4.6,206.0,Staten Island,Stapleton and St. George,"2333 Hylan Boulevard, Staten Island",10305.0,40.57431200000001,-74.10647,restaurant
Inca's Grill Peruvian Kitchen,2.0,4.3,494.0,Staten Island,South Beach and Tottenville,"126 Lincoln Avenue, Staten Island",10306.0,40.5789935,-74.10839779999999,restaurant
Fresh Tortillas,1.0,4.1,358.0,Staten Island,South Beach and Tottenville,"304 New Dorp Lane, Staten Island",10306.0,40.5717394,-74.1123563,restaurant
Piece-A-Cake,2.0,4.5,554.0,Staten Island,South Beach and Tottenville,"177 New Dorp Lane, Staten Island",10306.0,40.57344539999999,-74.1148101,restaurant
Papa Johns Pizza,1.0,3.4,156.0,Staten Island,South Beach and Tottenville,"2175 Hylan Boulevard, Staten Island",10306.0,40.5775126,-74.1033521,restaurant
Cantina Mexicana,,4.5,362.0,Staten Island,South Beach and Tottenville,"140 New Dorp Lane, Staten Island",10306.0,40.5737022,-74.1160633,restaurant
